invoice_id,customer_id,territory,invoice_date,amount_inr
SINV-75581,CUST-08434,Ahmedabad,2024-04-03,6252
SINV-77722,CUST-08434,Ahmedabad,2024-07-17,6120
SINV-97328,CUST-04750,Chennai,2023-07-20,10498
SINV-36526,CUST-04750,Chennai,2023-08-29,9837
SINV-22721,CUST-04750,Chennai,2023-08-26,9748
SINV-16873,CUST-04750,Chennai,2023-07-06,16539
SINV-35966,CUST-06516,Mumbai,2025-01-06,5504
SINV-67519,CUST-06516,Mumbai,2024-09-05,8031
SINV-57437,CUST-06516,Mumbai,2024-09-30,10112
SINV-74473,CUST-06516,Mumbai,2024-08-26,7308
SINV-25974,CUST-06516,Mumbai,2025-04-09,11075
SINV-57580,CUST-06516,Mumbai,2025-05-17,10663
SINV-37582,CUST-01414,Hyderabad,2023-11-04,5849
SINV-86218,CUST-04205,Chennai,2024-03-25,141888
SINV-25337,CUST-04205,Chennai,2024-08-08,94708
SINV-12996,CUST-04205,Chennai,2024-06-30,120831
SINV-67181,CUST-04205,Chennai,2024-12-01,152842
SINV-86224,CUST-04205,Chennai,2025-01-11,103228
SINV-53030,CUST-04205,Chennai,2024-11-10,86713
SINV-81387,CUST-08621,Coimbatore,2024-06-18,9287
SINV-67654,CUST-08621,Coimbatore,2024-07-05,8496
SINV-45623,CUST-08621,Coimbatore,2024-03-07,9639
SINV-47128,CUST-07395,Coimbatore,2023-07-21,22876
SINV-98721,CUST-15559,Ahmedabad,2023-07-07,5813
SINV-31663,CUST-15559,Ahmedabad,2023-08-04,3913
SINV-56500,CUST-15559,Ahmedabad,2023-07-22,5099
SINV-86156,CUST-10265,Coimbatore,2025-05-27,6559
SINV-69656,CUST-07748,Chennai,2023-07-02,27899
SINV-10512,CUST-16141,Coimbatore,2023-09-10,1915
SINV-98060,CUST-16141,Coimbatore,2023-08-15,2436
SINV-60414,CUST-16141,Coimbatore,2023-09-27,2146
SINV-69000,CUST-16141,Coimbatore,2023-07-04,2126
SINV-37712,CUST-16141,Coimbatore,2023-10-22,2124
SINV-55402,CUST-16141,Coimbatore,2023-08-16,2065
SINV-23138,CUST-10495,Coimbatore,2024-04-20,21092
SINV-39102,CUST-10495,Coimbatore,2024-04-10,9601
SINV-10241,CUST-10495,Coimbatore,2024-04-24,13577
SINV-81119,CUST-10495,Coimbatore,2024-03-30,21394
SINV-48424,CUST-03389,Hyderabad,2023-07-07,3465
SINV-10348,CUST-03389,Hyderabad,2023-07-03,2537
SINV-98519,CUST-03389,Hyderabad,2023-08-28,2270
SINV-46097,CUST-03389,Hyderabad,2023-07-24,2188
SINV-43268,CUST-03389,Hyderabad,2023-08-29,3939
SINV-25588,CUST-03389,Hyderabad,2023-08-24,3039
SINV-46574,CUST-10243,Chennai,2023-08-22,12921
SINV-46910,CUST-10243,Chennai,2023-08-26,26194
SINV-38461,CUST-06681,Coimbatore,2023-09-03,18629
SINV-38231,CUST-06681,Coimbatore,2023-07-10,15039
SINV-65199,CUST-06681,Coimbatore,2023-08-13,19392
SINV-58544,CUST-06681,Coimbatore,2023-07-18,17233
SINV-57509,CUST-06681,Coimbatore,2023-07-22,14093
SINV-42915,CUST-06681,Coimbatore,2023-09-12,13408
SINV-90144,CUST-01352,Chennai,2023-12-03,4015
SINV-25723,CUST-01352,Chennai,2024-04-10,3008
SINV-60252,CUST-01352,Chennai,2023-11-29,3419
SINV-31944,CUST-01352,Chennai,2025-02-24,3334
SINV-91789,CUST-01352,Chennai,2023-11-22,2736
SINV-34091,CUST-01352,Chennai,2024-04-10,2412
SINV-13458,CUST-01059,Hyderabad,2024-06-11,15640
SINV-68319,CUST-01059,Hyderabad,2024-08-13,14051
SINV-31116,CUST-01059,Hyderabad,2024-04-24,17014
SINV-51086,CUST-01059,Hyderabad,2024-08-18,21368
SINV-42582,CUST-01059,Hyderabad,2024-03-28,15588
SINV-34444,CUST-01059,Hyderabad,2023-08-05,16673
SINV-73523,CUST-07613,Chennai,2023-07-20,27514
SINV-42834,CUST-07613,Chennai,2023-08-11,20293
SINV-39385,CUST-07613,Chennai,2023-08-18,20558
SINV-30133,CUST-07613,Chennai,2023-08-11,36587
SINV-82973,CUST-07613,Chennai,2023-07-07,23653
SINV-87255,CUST-07613,Chennai,2023-08-01,22020
SINV-17253,CUST-05963,Mumbai,2024-09-29,8150
SINV-71254,CUST-05963,Mumbai,2023-10-05,10814
SINV-16671,CUST-05963,Mumbai,2023-12-24,13579
SINV-81646,CUST-05963,Mumbai,2023-09-18,11156
SINV-53903,CUST-05963,Mumbai,2024-02-26,9911
SINV-49374,CUST-05963,Mumbai,2023-10-05,10912
SINV-92279,CUST-13081,Coimbatore,2024-07-13,10430
SINV-95183,CUST-13081,Coimbatore,2024-12-01,12630
SINV-30593,CUST-13081,Coimbatore,2024-12-02,12923
SINV-98371,CUST-13081,Coimbatore,2024-01-20,9805
SINV-47893,CUST-13081,Coimbatore,2024-10-24,16997
SINV-42175,CUST-13081,Coimbatore,2024-08-15,11658
SINV-28906,CUST-13138,Ahmedabad,2023-10-31,8917
SINV-18954,CUST-13138,Ahmedabad,2023-10-17,8634
SINV-17146,CUST-13138,Ahmedabad,2024-05-24,6832
SINV-75752,CUST-13138,Ahmedabad,2023-09-07,6458
SINV-48209,CUST-13138,Ahmedabad,2024-01-19,7313
SINV-25259,CUST-13138,Ahmedabad,2024-01-14,9787
SINV-88174,CUST-03576,Coimbatore,2024-04-14,31107
SINV-95605,CUST-03576,Coimbatore,2023-12-22,30531
SINV-16392,CUST-03576,Coimbatore,2024-10-13,26605
SINV-25455,CUST-03576,Coimbatore,2024-12-22,24542
SINV-26864,CUST-03576,Coimbatore,2024-05-05,26648
SINV-71241,CUST-03576,Coimbatore,2024-01-06,28719
SINV-33798,CUST-05698,Ahmedabad,2025-03-20,22258
SINV-38429,CUST-05698,Ahmedabad,2024-07-03,26762
SINV-87755,CUST-05698,Ahmedabad,2024-01-19,19031
SINV-23552,CUST-05698,Ahmedabad,2023-12-18,23070
SINV-91489,CUST-05698,Ahmedabad,2024-08-21,18131
SINV-63489,CUST-05698,Ahmedabad,2024-12-10,17471
SINV-31061,CUST-14987,Mumbai,2023-12-07,3206
SINV-42310,CUST-14987,Mumbai,2024-03-10,3703
SINV-97423,CUST-14987,Mumbai,2023-07-25,4654
SINV-62738,CUST-14987,Mumbai,2024-01-21,4901
SINV-12746,CUST-14987,Mumbai,2024-04-02,5108
SINV-85494,CUST-14987,Mumbai,2023-10-18,2997
SINV-55865,CUST-02562,Coimbatore,2024-03-24,3885
SINV-87732,CUST-02562,Coimbatore,2023-10-10,2000
SINV-77898,CUST-02562,Coimbatore,2024-11-26,2630
SINV-26190,CUST-02562,Coimbatore,2023-09-17,2760
SINV-98707,CUST-02562,Coimbatore,2024-09-30,2244
SINV-29820,CUST-02562,Coimbatore,2024-06-27,2771
SINV-75972,CUST-07220,Ahmedabad,2024-05-31,18671
SINV-38966,CUST-07220,Ahmedabad,2023-12-19,13684
SINV-30874,CUST-07220,Ahmedabad,2023-10-28,23857
SINV-84631,CUST-07220,Ahmedabad,2024-01-17,29603
SINV-65662,CUST-07220,Ahmedabad,2024-10-07,22417
SINV-40762,CUST-07220,Ahmedabad,2023-11-10,18582
SINV-20386,CUST-01186,Hyderabad,2023-08-26,1988
SINV-84517,CUST-01186,Hyderabad,2023-07-21,1840
SINV-33088,CUST-01186,Hyderabad,2023-11-28,1431
SINV-23150,CUST-01186,Hyderabad,2023-08-06,2918
SINV-11733,CUST-01186,Hyderabad,2024-01-31,2876
SINV-60403,CUST-01186,Hyderabad,2023-08-25,1639
SINV-70849,CUST-02180,Chennai,2024-04-25,3766
SINV-64336,CUST-02180,Chennai,2024-08-11,1650
SINV-20266,CUST-02180,Chennai,2025-02-05,2274
SINV-67402,CUST-02180,Chennai,2024-03-29,3675
SINV-73626,CUST-02180,Chennai,2024-11-16,3662
SINV-14252,CUST-02180,Chennai,2024-12-09,1889
SINV-91466,CUST-00277,Hyderabad,2024-01-10,15349
SINV-37189,CUST-00277,Hyderabad,2024-08-21,14786
SINV-99670,CUST-00277,Hyderabad,2023-11-22,12603
SINV-95514,CUST-00277,Hyderabad,2024-01-05,11553
SINV-49237,CUST-00277,Hyderabad,2023-10-28,16153
SINV-53600,CUST-00277,Hyderabad,2023-12-06,13622
SINV-50083,CUST-11030,Coimbatore,2024-04-01,11450
SINV-68206,CUST-11030,Coimbatore,2024-03-05,8008
SINV-16857,CUST-11030,Coimbatore,2024-11-02,7340
SINV-34261,CUST-11030,Coimbatore,2024-07-02,9494
SINV-97629,CUST-11030,Coimbatore,2024-04-16,5193
SINV-16998,CUST-11030,Coimbatore,2025-05-06,10138
SINV-11713,CUST-14512,Coimbatore,2023-07-08,500
SINV-92465,CUST-14512,Coimbatore,2023-08-05,500
SINV-13546,CUST-14512,Coimbatore,2023-11-25,500
SINV-77038,CUST-14512,Coimbatore,2023-07-18,500
SINV-62561,CUST-02035,Chennai,2023-07-24,6751
SINV-19625,CUST-02035,Chennai,2023-08-01,6536
SINV-58221,CUST-02035,Chennai,2023-07-03,8090
SINV-59021,CUST-02035,Chennai,2023-07-14,5785
SINV-60380,CUST-02035,Chennai,2023-07-18,7288
SINV-35146,CUST-02035,Chennai,2023-07-07,7602
SINV-23418,CUST-07972,Coimbatore,2024-10-17,6951
SINV-30780,CUST-07972,Coimbatore,2023-12-28,6925
SINV-61200,CUST-07972,Coimbatore,2024-04-07,7902
SINV-14663,CUST-07972,Coimbatore,2024-07-04,6694
SINV-11160,CUST-15919,Mumbai,2024-02-27,5508
SINV-71978,CUST-15919,Mumbai,2023-12-06,5510
SINV-92673,CUST-15919,Mumbai,2024-08-30,6790
SINV-23256,CUST-09033,Mumbai,2023-12-27,9140
SINV-19746,CUST-09033,Mumbai,2024-03-16,10226
SINV-53531,CUST-09033,Mumbai,2024-05-12,20011
SINV-46060,CUST-09033,Mumbai,2024-05-31,20227
SINV-54092,CUST-13110,Coimbatore,2024-12-18,5700
SINV-12979,CUST-13110,Coimbatore,2023-12-26,5864
SINV-60680,CUST-13110,Coimbatore,2024-05-07,10214
SINV-98639,CUST-13110,Coimbatore,2023-10-04,5692
SINV-71175,CUST-13110,Coimbatore,2024-10-10,10849
SINV-39272,CUST-13110,Coimbatore,2024-06-11,5845
SINV-86386,CUST-00943,Mumbai,2024-01-09,25546
SINV-40388,CUST-00943,Mumbai,2023-12-30,28081
SINV-57749,CUST-00943,Mumbai,2023-07-02,23945
SINV-77654,CUST-00943,Mumbai,2023-07-16,36428
SINV-71957,CUST-00943,Mumbai,2023-07-08,30651
SINV-31130,CUST-00943,Mumbai,2023-08-05,37559
SINV-65361,CUST-00192,Ahmedabad,2023-07-15,7187
SINV-31004,CUST-00192,Ahmedabad,2023-07-12,6536
SINV-99675,CUST-00192,Ahmedabad,2023-07-22,4782
SINV-62485,CUST-00192,Ahmedabad,2023-07-10,4892
SINV-70713,CUST-00192,Ahmedabad,2023-07-06,8081
SINV-92894,CUST-00192,Ahmedabad,2023-09-04,6414
SINV-89756,CUST-00812,Coimbatore,2024-03-10,2751
SINV-84689,CUST-00812,Coimbatore,2024-02-27,3721
SINV-38042,CUST-00812,Coimbatore,2024-07-12,3109
SINV-88138,CUST-00812,Coimbatore,2024-10-01,3392
SINV-41391,CUST-06016,Coimbatore,2025-03-02,665
SINV-16119,CUST-06016,Coimbatore,2025-06-11,1199
SINV-25316,CUST-06016,Coimbatore,2024-07-20,885
SINV-58800,CUST-06016,Coimbatore,2024-12-14,1023
SINV-33551,CUST-03899,Mumbai,2024-03-15,14903
SINV-61754,CUST-03899,Mumbai,2024-12-20,17386
SINV-81578,CUST-04466,Coimbatore,2024-01-27,2182
SINV-11720,CUST-04466,Coimbatore,2024-09-17,1714
SINV-17561,CUST-04466,Coimbatore,2023-11-07,1341
SINV-32310,CUST-04466,Coimbatore,2024-08-18,1298
SINV-60739,CUST-04466,Coimbatore,2023-07-03,2212
SINV-19862,CUST-04466,Coimbatore,2023-07-31,2420
SINV-97042,CUST-07722,Coimbatore,2024-04-03,7322
SINV-40418,CUST-07722,Coimbatore,2024-06-23,13357
SINV-25977,CUST-14152,Chennai,2023-10-11,16766
SINV-70085,CUST-14152,Chennai,2024-02-18,13009
SINV-68177,CUST-14152,Chennai,2023-08-06,28102
SINV-23518,CUST-14152,Chennai,2023-12-13,21678
SINV-92037,CUST-14152,Chennai,2023-08-27,15994
SINV-74750,CUST-14152,Chennai,2024-02-16,21867
SINV-55834,CUST-13482,Hyderabad,2023-08-14,43260
SINV-72612,CUST-13482,Hyderabad,2024-02-17,38912
SINV-11338,CUST-13482,Hyderabad,2023-08-03,26848
SINV-91393,CUST-08504,Coimbatore,2023-07-26,3618
SINV-68342,CUST-08504,Coimbatore,2023-08-26,3071
SINV-81587,CUST-08504,Coimbatore,2023-08-24,4513
SINV-40159,CUST-08504,Coimbatore,2023-08-11,4008
SINV-10479,CUST-08504,Coimbatore,2023-08-11,5871
SINV-43009,CUST-08504,Coimbatore,2023-07-12,5655
SINV-95207,CUST-06374,Coimbatore,2024-03-25,49172
SINV-49117,CUST-06374,Coimbatore,2023-12-28,35092
SINV-71330,CUST-06374,Coimbatore,2024-03-29,43864
SINV-48927,CUST-06374,Coimbatore,2024-01-07,46395
SINV-25624,CUST-06374,Coimbatore,2024-02-05,39652
SINV-10312,CUST-06374,Coimbatore,2024-08-20,27642
SINV-29614,CUST-09920,Coimbatore,2023-10-27,3865
SINV-38248,CUST-09920,Coimbatore,2024-02-04,7605
SINV-84865,CUST-09920,Coimbatore,2023-07-21,7314
SINV-22423,CUST-09920,Coimbatore,2023-10-19,6102
SINV-97986,CUST-09920,Coimbatore,2023-07-08,7918
SINV-31550,CUST-09920,Coimbatore,2023-11-10,4232
SINV-69591,CUST-08133,Chennai,2023-07-18,16841
SINV-91145,CUST-08133,Chennai,2023-07-15,20973
SINV-92708,CUST-08133,Chennai,2023-08-28,14367
SINV-45820,CUST-08133,Chennai,2023-07-10,23122
SINV-24415,CUST-08133,Chennai,2023-07-21,29309
SINV-83836,CUST-08133,Chennai,2023-09-20,15399
SINV-53988,CUST-07659,Hyderabad,2024-07-09,5006
SINV-13530,CUST-07659,Hyderabad,2024-08-13,4675
SINV-55054,CUST-07659,Hyderabad,2025-04-03,5848
SINV-37460,CUST-10008,Mumbai,2025-02-02,11937
SINV-26078,CUST-10008,Mumbai,2024-06-12,17760
SINV-57892,CUST-10008,Mumbai,2025-02-11,12919
SINV-28405,CUST-10008,Mumbai,2025-02-27,16240
SINV-55516,CUST-07834,Coimbatore,2024-06-24,2650
SINV-23346,CUST-07834,Coimbatore,2025-05-31,2994
SINV-76740,CUST-07834,Coimbatore,2024-12-04,2805
SINV-41254,CUST-12403,Coimbatore,2023-10-23,1944
SINV-42960,CUST-12403,Coimbatore,2024-08-14,1159
SINV-36394,CUST-12403,Coimbatore,2023-11-01,1154
SINV-36532,CUST-12403,Coimbatore,2025-01-28,2013
SINV-28416,CUST-12403,Coimbatore,2023-12-12,1004
SINV-45868,CUST-12403,Coimbatore,2024-04-30,1988
SINV-63093,CUST-07879,Coimbatore,2024-07-13,85117
SINV-23909,CUST-07879,Coimbatore,2024-04-02,48889
SINV-91955,CUST-07879,Coimbatore,2024-07-31,79308
SINV-39457,CUST-07879,Coimbatore,2024-09-07,49738
SINV-56703,CUST-07879,Coimbatore,2024-07-08,92700
SINV-41612,CUST-07879,Coimbatore,2024-11-16,94150
SINV-13595,CUST-13804,Mumbai,2023-08-20,4540
SINV-98710,CUST-13804,Mumbai,2023-08-02,10051
SINV-59772,CUST-13804,Mumbai,2023-07-05,4735
SINV-41292,CUST-13804,Mumbai,2023-07-02,5418
SINV-48277,CUST-13804,Mumbai,2023-08-09,5090
SINV-12064,CUST-13804,Mumbai,2023-07-16,4729
SINV-92399,CUST-15517,Chennai,2024-09-05,14338
SINV-75635,CUST-15517,Chennai,2024-05-20,8137
SINV-42315,CUST-15517,Chennai,2025-01-30,13533
SINV-11954,CUST-15517,Chennai,2024-09-20,11969
SINV-16685,CUST-15517,Chennai,2024-08-05,9573
SINV-26368,CUST-15517,Chennai,2024-08-19,13149
SINV-64664,CUST-01439,Hyderabad,2023-07-30,4934
SINV-70547,CUST-01439,Hyderabad,2023-08-23,6130
SINV-69698,CUST-01439,Hyderabad,2023-07-01,6765
SINV-28548,CUST-01439,Hyderabad,2023-08-13,3838
SINV-61520,CUST-01439,Hyderabad,2023-12-03,7955
SINV-24778,CUST-01439,Hyderabad,2023-08-16,5312
SINV-36355,CUST-10307,Coimbatore,2024-12-18,6892
SINV-99801,CUST-10307,Coimbatore,2024-05-02,7105
SINV-77721,CUST-10307,Coimbatore,2024-10-19,9232
SINV-78738,CUST-10307,Coimbatore,2024-02-29,7983
SINV-15274,CUST-10307,Coimbatore,2024-04-15,4548
SINV-65947,CUST-10307,Coimbatore,2024-07-03,5001
SINV-50637,CUST-07403,Chennai,2023-08-22,62355
SINV-86458,CUST-09256,Coimbatore,2023-10-23,44225
SINV-61535,CUST-09256,Coimbatore,2023-09-24,45691
SINV-12778,CUST-09256,Coimbatore,2023-08-03,27702
SINV-44420,CUST-09256,Coimbatore,2023-08-04,26198
SINV-66255,CUST-03369,Hyderabad,2023-07-18,4641
SINV-65728,CUST-03369,Hyderabad,2023-07-11,4283
SINV-47519,CUST-03369,Hyderabad,2023-07-07,6987
SINV-84176,CUST-03369,Hyderabad,2023-08-23,5288
SINV-40452,CUST-03369,Hyderabad,2023-08-02,5348
SINV-88093,CUST-03369,Hyderabad,2023-07-08,7465
SINV-82165,CUST-06837,Hyderabad,2024-02-13,47088
SINV-11798,CUST-06837,Hyderabad,2023-10-13,28339
SINV-53786,CUST-06837,Hyderabad,2023-09-05,37860
SINV-36316,CUST-06837,Hyderabad,2024-06-02,39075
SINV-23994,CUST-01922,Hyderabad,2024-03-30,44793
SINV-90204,CUST-01922,Hyderabad,2023-11-26,44083
SINV-25363,CUST-01922,Hyderabad,2023-11-28,31527
SINV-53175,CUST-01922,Hyderabad,2023-08-21,28758
SINV-49205,CUST-01922,Hyderabad,2023-09-07,46758
SINV-55643,CUST-01922,Hyderabad,2023-07-12,29517
SINV-89527,CUST-02616,Chennai,2024-11-14,2975
SINV-27317,CUST-02616,Chennai,2024-09-05,3213
SINV-52184,CUST-02616,Chennai,2024-05-01,1908
SINV-23138,CUST-02616,Chennai,2024-07-05,2238
SINV-51998,CUST-02616,Chennai,2025-01-28,2062
SINV-18602,CUST-02616,Chennai,2023-12-30,3432
SINV-34618,CUST-09916,Coimbatore,2024-04-06,2948
SINV-25311,CUST-09916,Coimbatore,2024-05-28,3098
SINV-15477,CUST-09916,Coimbatore,2024-09-27,2963
SINV-44714,CUST-09916,Coimbatore,2025-03-25,2744
SINV-67999,CUST-09916,Coimbatore,2024-09-18,2958
SINV-53758,CUST-09916,Coimbatore,2024-04-16,3246
SINV-50967,CUST-10879,Ahmedabad,2024-02-18,1712
SINV-34096,CUST-10879,Ahmedabad,2024-05-09,1801
SINV-47488,CUST-10879,Ahmedabad,2024-08-25,3499
SINV-35723,CUST-10879,Ahmedabad,2024-09-17,3659
SINV-73886,CUST-10879,Ahmedabad,2024-10-14,2843
SINV-41314,CUST-10879,Ahmedabad,2024-07-26,3262
SINV-70062,CUST-09192,Ahmedabad,2024-09-24,28877
SINV-14398,CUST-09192,Ahmedabad,2024-06-22,28036
SINV-94520,CUST-09192,Ahmedabad,2024-11-10,39777
SINV-82767,CUST-09192,Ahmedabad,2023-12-01,61298
SINV-36180,CUST-09192,Ahmedabad,2023-10-26,34650
SINV-12978,CUST-09192,Ahmedabad,2024-07-14,27382
SINV-79170,CUST-10769,Hyderabad,2025-02-01,4898
SINV-79931,CUST-10769,Hyderabad,2024-09-18,2932
SINV-97361,CUST-10769,Hyderabad,2024-10-10,3168
SINV-49832,CUST-10769,Hyderabad,2024-10-05,4755
SINV-75779,CUST-10769,Hyderabad,2024-07-29,5423
SINV-27923,CUST-10769,Hyderabad,2024-05-14,5393
SINV-25797,CUST-11535,Mumbai,2023-10-25,3212
SINV-38680,CUST-11535,Mumbai,2024-10-28,6207
SINV-24297,CUST-09329,Mumbai,2023-07-10,19844
SINV-51343,CUST-09329,Mumbai,2023-08-13,22934
SINV-16413,CUST-09329,Mumbai,2023-07-14,21155
SINV-68944,CUST-09329,Mumbai,2024-03-30,13706
SINV-47723,CUST-09329,Mumbai,2023-07-07,19617
SINV-31143,CUST-09329,Mumbai,2023-07-26,12388
SINV-21679,CUST-09160,Ahmedabad,2024-12-16,1594
SINV-21088,CUST-09160,Ahmedabad,2024-09-16,2164
SINV-96090,CUST-09160,Ahmedabad,2024-05-07,1701
SINV-36032,CUST-09160,Ahmedabad,2024-08-05,1426
SINV-85654,CUST-09160,Ahmedabad,2024-10-30,2833
SINV-99224,CUST-09160,Ahmedabad,2024-09-15,2155
SINV-27971,CUST-10302,Coimbatore,2023-12-19,3753
SINV-58341,CUST-10302,Coimbatore,2023-11-08,5025
SINV-81426,CUST-10302,Coimbatore,2023-12-13,6399
SINV-11975,CUST-01423,Coimbatore,2023-08-28,6996
SINV-50234,CUST-01423,Coimbatore,2023-08-25,6667
SINV-26124,CUST-01423,Coimbatore,2023-08-09,8120
SINV-97534,CUST-01423,Coimbatore,2023-08-26,8830
SINV-82881,CUST-01423,Coimbatore,2023-07-06,4977
SINV-43836,CUST-01423,Coimbatore,2023-10-30,6057
SINV-41925,CUST-07402,Hyderabad,2025-05-21,42355
SINV-14116,CUST-07402,Hyderabad,2024-12-27,37046
SINV-95092,CUST-01602,Coimbatore,2025-03-08,184709
SINV-36335,CUST-01602,Coimbatore,2025-01-01,190130
SINV-93580,CUST-15071,Coimbatore,2024-07-03,27253
SINV-14781,CUST-15071,Coimbatore,2023-09-22,35929
SINV-92475,CUST-15071,Coimbatore,2024-05-27,36478
SINV-10279,CUST-15071,Coimbatore,2024-05-19,29921
SINV-22427,CUST-15071,Coimbatore,2024-06-23,21345
SINV-34632,CUST-15071,Coimbatore,2024-09-10,22493
SINV-23122,CUST-12352,Coimbatore,2024-07-19,8023
SINV-19873,CUST-12352,Coimbatore,2024-10-05,5909
SINV-66210,CUST-12352,Coimbatore,2024-07-14,4192
SINV-39130,CUST-00665,Coimbatore,2023-07-26,4132
SINV-89089,CUST-00665,Coimbatore,2023-07-12,4132
SINV-80815,CUST-00665,Coimbatore,2023-08-05,3148
SINV-46342,CUST-00665,Coimbatore,2023-07-10,3715
SINV-14867,CUST-00665,Coimbatore,2023-07-30,2570
SINV-83059,CUST-00665,Coimbatore,2023-07-09,3008
SINV-63944,CUST-15123,Hyderabad,2025-02-19,1980
SINV-27927,CUST-15123,Hyderabad,2023-12-10,1330
SINV-10319,CUST-15123,Hyderabad,2024-02-01,2053
SINV-14869,CUST-15494,Chennai,2025-03-23,6239
SINV-46458,CUST-15494,Chennai,2024-07-14,4234
SINV-16652,CUST-15494,Chennai,2024-03-15,4609
SINV-34810,CUST-15494,Chennai,2025-04-05,3488
SINV-19748,CUST-15494,Chennai,2024-05-24,7500
SINV-56917,CUST-15494,Chennai,2024-08-24,7536
SINV-95615,CUST-05913,Chennai,2024-06-24,5202
SINV-64682,CUST-05913,Chennai,2024-08-05,6376
SINV-39344,CUST-05913,Chennai,2024-01-08,6855
SINV-73991,CUST-05913,Chennai,2023-07-20,7214
SINV-25400,CUST-05913,Chennai,2024-04-29,5607
SINV-46174,CUST-05913,Chennai,2024-04-25,5138
SINV-89196,CUST-07796,Ahmedabad,2023-12-10,73785
SINV-51480,CUST-07796,Ahmedabad,2024-06-05,86231
SINV-48669,CUST-07796,Ahmedabad,2024-03-23,61751
SINV-87917,CUST-07796,Ahmedabad,2024-12-24,67041
SINV-64142,CUST-03150,Hyderabad,2024-10-25,11510
SINV-77118,CUST-03150,Hyderabad,2024-10-27,16943
SINV-38398,CUST-03150,Hyderabad,2024-11-13,16757
SINV-46864,CUST-03150,Hyderabad,2024-09-24,15021
SINV-86187,CUST-03150,Hyderabad,2024-11-06,18871
SINV-60360,CUST-03150,Hyderabad,2024-12-16,12097
SINV-64047,CUST-13398,Coimbatore,2023-07-21,36439
SINV-32962,CUST-13398,Coimbatore,2023-07-07,24520
SINV-29746,CUST-13398,Coimbatore,2023-08-22,34659
SINV-71188,CUST-13511,Ahmedabad,2025-01-18,16894
SINV-53454,CUST-13511,Ahmedabad,2025-03-08,10041
SINV-68205,CUST-13511,Ahmedabad,2024-09-06,13522
SINV-90615,CUST-13511,Ahmedabad,2025-02-07,12960
SINV-47025,CUST-13511,Ahmedabad,2024-10-02,14866
SINV-80995,CUST-13511,Ahmedabad,2024-10-18,11079
SINV-48376,CUST-13877,Chennai,2024-01-07,33481
SINV-28603,CUST-13877,Chennai,2024-11-20,36700
SINV-62135,CUST-13877,Chennai,2024-05-18,68251
SINV-81175,CUST-13877,Chennai,2024-06-06,68574
SINV-46264,CUST-13877,Chennai,2024-05-27,51890
SINV-12122,CUST-13877,Chennai,2024-11-24,36979
SINV-58200,CUST-10283,Mumbai,2024-10-04,3166
SINV-65182,CUST-10283,Mumbai,2025-04-27,1771
SINV-27577,CUST-10283,Mumbai,2024-01-25,2008
SINV-93508,CUST-10283,Mumbai,2025-03-31,3852
SINV-55014,CUST-10283,Mumbai,2025-02-10,3805
SINV-74506,CUST-10283,Mumbai,2025-02-20,3634
SINV-28038,CUST-02590,Mumbai,2023-08-15,1317
SINV-38522,CUST-02590,Mumbai,2023-07-02,738
SINV-87087,CUST-02590,Mumbai,2023-08-07,1176
SINV-35726,CUST-02590,Mumbai,2023-07-09,1304
SINV-54792,CUST-02590,Mumbai,2023-07-18,1061
SINV-33011,CUST-02590,Mumbai,2023-07-31,1002
SINV-10470,CUST-00108,Coimbatore,2024-09-10,54320
SINV-57441,CUST-00108,Coimbatore,2024-01-28,56024
SINV-87088,CUST-00108,Coimbatore,2024-05-16,39448
SINV-94510,CUST-00108,Coimbatore,2024-01-13,54734
SINV-23970,CUST-00108,Coimbatore,2024-08-23,33039
SINV-52476,CUST-00108,Coimbatore,2024-05-15,29006
SINV-15945,CUST-04666,Coimbatore,2023-07-03,15877
SINV-18688,CUST-04666,Coimbatore,2023-10-19,20871
SINV-72499,CUST-04666,Coimbatore,2023-11-23,22741
SINV-60779,CUST-08148,Chennai,2023-07-26,19345
SINV-99416,CUST-08148,Chennai,2023-07-10,31044
SINV-80532,CUST-08148,Chennai,2023-07-21,32976
SINV-99043,CUST-08148,Chennai,2023-09-09,26761
SINV-50190,CUST-08148,Chennai,2023-07-25,29496
SINV-80657,CUST-08148,Chennai,2023-11-15,19769
SINV-19283,CUST-01348,Ahmedabad,2023-07-15,2393
SINV-64815,CUST-01348,Ahmedabad,2023-08-08,2006
SINV-59396,CUST-01348,Ahmedabad,2023-08-22,3071
SINV-32775,CUST-01348,Ahmedabad,2023-07-14,3216
SINV-70244,CUST-01348,Ahmedabad,2023-08-23,2594
SINV-52058,CUST-05558,Coimbatore,2024-09-03,36992
SINV-19096,CUST-05558,Coimbatore,2025-04-16,26440
SINV-74780,CUST-05558,Coimbatore,2024-10-05,39452
SINV-56655,CUST-05558,Coimbatore,2025-02-01,27384
SINV-55559,CUST-05558,Coimbatore,2024-02-22,47658
SINV-41122,CUST-05558,Coimbatore,2025-01-12,46665
SINV-18000,CUST-12685,Ahmedabad,2025-04-30,13856
SINV-18461,CUST-12685,Ahmedabad,2024-11-10,17766
SINV-40315,CUST-12685,Ahmedabad,2025-01-18,11186
SINV-21699,CUST-12685,Ahmedabad,2024-08-17,21831
SINV-99982,CUST-12685,Ahmedabad,2024-09-30,14971
SINV-89511,CUST-12685,Ahmedabad,2023-12-26,18218
SINV-34518,CUST-02974,Chennai,2024-04-25,4966
